Predator	LokalID	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack
1	Göt016	Orremossen, Vättlefjäll	48	3	13,5	1	3	3	0	0	0	NA	1	220	0
1	Göt016	Orremossen, Vättlefjäll	49	3	28,3	4	2,75	4	0	4	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	50	2	31,7	5	2,4	4	0	5	0	20	0	1200	0
1	Göt016	Orremossen, Vättlefjäll	51	3	33,5	4	2,75	5	2	2	2	NA	0	NA	1
1	Göt016	Orremossen, Vättlefjäll	52	4	26,6	3	3	5	1	1	0	NA	2	NA	1
1	Göt016	Orremossen, Vättlefjäll	53	2	22,5	4	2,25	4	0	4	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	54	3	24,6	6	1,5	3	3	1	2	NA	3	NA	1
1	Göt016	Orremossen, Vättlefjäll	55	3	25,5	4	1,5	3	0	2	1	NA	1	NA	0
1	Göt016	Orremossen, Vättlefjäll	56	2	29	7	3,142857143	5	0	0	2	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	57	1	13,4	2	1	1	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	58	3	23,2	4	2,25	3	3	1	0	NA	0	NA	1
1	Göt016	Orremossen, Vättlefjäll	59	3	20	5	2,4	4	0	4	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	60	2	25,6	2	2	3	0	2	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	61	4	29,8	4	2,25	3	2	4	0	NA	0	NA	1
1	Göt016	Orremossen, Vättlefjäll	62	3	26	3	1,333333333	2	0	1	0	NA	2	NA	0
1	Göt016	Orremossen, Vättlefjäll	63	3	32,5	2	2	3	0	2	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	64	1	29	3	2,666666667	4	0	3	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	65	2	23,5	4	2,25	3	0	4	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	66	3	32,8	4	2	3	0	3	0	NA	1	NA	0
1	Göt016	Orremossen, Vättlefjäll	67	10	26,2	3	1,666666667	3	0	3	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	68	1	26,5	2	2,5	3	0	2	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	69	2	23,4	2	2,5	3	0	1	0	NA	1	NA	0
1	Göt016	Orremossen, Vättlefjäll	70	3	26,3	5	3,2	5	2	4	0	NA	0	NA	1
1	Göt016	Orremossen, Vättlefjäll	71	4	24,7	2	2,5	3	0	2	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	72	4	26,5	5	2	4	5	3	2	NA	0	NA	1
1	Göt016	Orremossen, Vättlefjäll	73	3	23	2	2	3	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	74	1	19,3	1	3	3	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	75	2	27,6	4	2	3	1	3	0	NA	1	NA	1
1	Göt016	Orremossen, Vättlefjäll	76	1	21,3	2	1,5	2	0	2	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	77	1	22,5	2	1,5	2	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	78	1	21	1	2	2	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	79	1	24,7	1	3	3	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	80	5	16,2	1	3	3	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	81	4	16,2	1	2	2	1	1	0	NA	0	NA	1
1	Göt016	Orremossen, Vättlefjäll	82	2	36,5	5	1,8	3	0	2	2	NA	1	NA	0
1	Göt016	Orremossen, Vättlefjäll	83	2	33,8	4	1,75	3	0	4	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	84	1	26	2	1,5	2	1	0	0	NA	2	NA	1
1	Göt016	Orremossen, Vättlefjäll	85	2	11,7	1	1	1	0	0	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	86	2	23,7	2	2	3	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	87	2	34	5	2,4	3	0	5	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	88	1	23	1	2	2	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	89	2	26,2	1	3	3	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	90	1	22,1	2	1,5	2	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	91	2	20	1	2	2	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	92	2	27,8	2	1,5	2	0	2	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	93	4	34,5	5	2,6	4	7	4	0	NA	1	NA	1
1	Göt016	Orremossen, Vättlefjäll	94	2	35,3	4	3	5	4	4	0	NA	0	NA	1
1	Göt016	Orremossen, Vättlefjäll	95	1	20	3	1,333333333	2	0	1	2	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	96	1	19,2	2	2	3	0	0	0	NA	2	300	0
1	Göt016	Orremossen, Vättlefjäll	97	1	18	2	1	1	0	1	1	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	98	1	16,1	1	2	2	0	1	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	99	1	23,4	2	2,5	3	0	2	0	NA	0	NA	0
1	Göt016	Orremossen, Vättlefjäll	100	4	29	2	2	3	0	2	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	1	1	18	2	3	5	0	1	1	0	0	0	0
1	Her003	Remmene stor lokal vid björkarna	2	3	17	1	5	5	6	1	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	3	2	19,2	4	2,5	4	4	3	0	NA	1	NA	1
1	Her003	Remmene stor lokal vid björkarna	4	5	18,1	2	3,5	5	0	1	0	NA	1	420	0
1	Her003	Remmene stor lokal vid björkarna	5	5	24,2	3	3,333333333	5	0	2	1	0	0	0	0
1	Her003	Remmene stor lokal vid björkarna	6	3	14	1	1	1	0	0	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	7	1	18,5	1	3	3	0	1	0	0	0	0	0
1	Her003	Remmene stor lokal vid björkarna	8	1	15,8	1	1	1	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	9	1	15,7	1	5	5	0	1	0	0	0	0	0
1	Her003	Remmene stor lokal vid björkarna	10	1	21	2	3	4	3	2	0	0	0	0	1
1	Her003	Remmene stor lokal vid björkarna	11	6	22,8	2	2	3	0	2	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	12	2	18,2	1	2	2	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	13	1	19,3	1	2	2	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	14	1	20,1	2	3,5	5	3	2	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	15	3	24,9	2	1,5	2	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	16	2	24	5	3,6	5	2	4	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	17	2	18	3	3,333333333	5	3	3	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	18	3	21,3	3	3,666666667	5	2	3	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	19	2	13,5	1	3	3	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	20	2	21,9	2	3	4	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	21	2	23,7	1	2	2	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	22	3	24,4	2	1,5	2	0	1	0	NA	1	0	0
1	Her003	Remmene stor lokal vid björkarna	23	1	14,5	1	1	1	0	0	0	NA	1	NA	0
1	Her003	Remmene stor lokal vid björkarna	24	1	30,8	3	3,666666667	5	4	3	0	0	0	0	1
1	Her003	Remmene stor lokal vid björkarna	25	1	18	1	2	2	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	26	3	18,6	1	1	1	0	0	0	NA	1	NA	0
1	Her003	Remmene stor lokal vid björkarna	27	1	15,6	2	3,5	5	0	2	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	28	1	21,2	2	1,5	2	0	1	0	0	1	0	0
1	Her003	Remmene stor lokal vid björkarna	29	1	17,1	1	5	5	0	0	0	NA	1	0	0
1	Her003	Remmene stor lokal vid björkarna	30	4	25,4	3	2	3	0	2	1	0	0	0	0
1	Her003	Remmene stor lokal vid björkarna	31	2	16,3	2	4,5	5	0	0	0	NA	2	180	0
1	Her003	Remmene stor lokal vid björkarna	32	2	17,7	3	3,666666667	5	0	2	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	33	1	26,3	2	2	2	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	34	2	27,7	2	2	3	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	35	3	22,2	2	3	4	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	36	1	25,6	3	1,333333333	2	0	1	0	NA	2	NA	0
1	Her003	Remmene stor lokal vid björkarna	37	2	24,6	2	2	3	0	2	0	0	0	0	0
1	Her003	Remmene stor lokal vid björkarna	38	3	23	3	3	5	0	1	2	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	39	4	24	2	3,5	5	0	1	0	NA	1	NA	0
1	Her003	Remmene stor lokal vid björkarna	40	2	22	1	2	2	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	41	2	23,3	2	2,5	3	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	42	2	25,1	3	3	5	0	2	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	43	12	22,3	4	3	5	1	2	2	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	44	2	21	2	2,5	4	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	45	2	17,2	2	2,5	4	4	1	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	46	1	15,2	1	1	1	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	47	1	28,1	2	4	5	0	2	0	NA	1	NA	0
1	Her003	Remmene stor lokal vid björkarna	48	4	21	3	3	5	5	3	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	49	3	25,3	3	4	5	18	2	1	0	0	0	1
1	Her003	Remmene stor lokal vid björkarna	50	1	19,1	1	4	4	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	51	3	22,9	3	2,333333333	4	8	2	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	52	1	26,3	1	2	2	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	53	2	19,2	1	3	3	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	54	2	17,5	2	4	5	5	2	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	55	5	27	4	3	5	0	4	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	56	2	22	3	3,666666667	5	4	3	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	57	3	27	5	3,6	5	0	3	0	NA	2	NA	0
1	Her003	Remmene stor lokal vid björkarna	58	6	28	6	2	4	3	0	3	NA	3	NA	1
1	Her003	Remmene stor lokal vid björkarna	59	14	33,2	5	3,2	5	1	5	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	60	1	29	5	2,8	5	0	4	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	61	5	30	8	2,625	5	2	2	3	NA	4	1080	1
1	Her003	Remmene stor lokal vid björkarna	62	2	32,5	5	3,8	5	4	4	0	0	1	0	1
1	Her003	Remmene stor lokal vid björkarna	63	8	27,5	6	2,5	4	0	6	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	64	4	20,5	3	2,666666667	5	3	1	1	NA	1	NA	1
1	Her003	Remmene stor lokal vid björkarna	65	2	26,1	2	1,5	2	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	66	2	17,7	2	4	5	4	2	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	67	1	16,1	3	2,333333333	4	1	2	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	68	4	35	6	2,666666667	5	6	3	1	NA	2	NA	1
1	Her003	Remmene stor lokal vid björkarna	69	1	24,6	4	3,25	5	7	5	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	70	1	28,2	6	4	4	8	5	1	NA	1	NA	1
1	Her003	Remmene stor lokal vid björkarna	71	3	23,2	2	3	5	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	72	6	25,4	4	3,25	5	1	2	0	NA	2	NA	1
1	Her003	Remmene stor lokal vid björkarna	73	8	28,5	4	1,25	2	3	2	2	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	74	4	23,3	3	3,333333333	5	13	2	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	75	1	20,2	3	2	4	5	1	2	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	76	3	22	3	3	4	10	3	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	77	1	16,2	1	3	3	0	0	0	NA	1	NA	0
1	Her003	Remmene stor lokal vid björkarna	78	1	19,1	2	1,5	2	1	2	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	79	1	26,7	4	1,25	2	1	3	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	80	3	22	4	2,75	5	0	3	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	81	4	24,6	3	2,666666667	4	1	2	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	82	2	23,4	1	3	3	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	83	44	28,3	4	3,25	5	4	3	0	NA	1	NA	1
1	Her003	Remmene stor lokal vid björkarna	84	8	26,7	5	2,4	4	9	4	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	85	2	19,9	1	2	2	0	0	0	NA	1	NA	0
1	Her003	Remmene stor lokal vid björkarna	86	16	22,1	3	2,333333333	3	7	2	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	87	2	23	2	3	4	0	2	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	88	1	28	4	2,75	4	0	3	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	89	4	27,1	5	3,6	5	12	4	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	90	2	22,2	1	3	3	6	1	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	91	3	18,2	2	4	5	2	2	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	92	2	22,7	1	2	2	0	1	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	93	1	21,5	2	4	5	0	2	0	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	94	8	26,5	2	3,5	5	0	1	1	NA	0	NA	0
1	Her003	Remmene stor lokal vid björkarna	95	8	30,2	6	3,666666667	5	6	1	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	96	4	27,3	10	3,3	5	7	7	2	NA	1	NA	1
1	Her003	Remmene stor lokal vid björkarna	97	3	15,7	2	2,5	4	3	1	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	98	7	29	3	3,333333333	4	8	3	0	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	99	4	26,1	4	3,25	5	6	3	1	NA	0	NA	1
1	Her003	Remmene stor lokal vid björkarna	100	5	29,2	2	4	5	0	2	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	1	1	32	2	4	5	0	2	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	2	3	35,5	4	3,25	5	18	3	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	3	2	27,3	2	3	5	4	1	1	50	0	100	1
1	Her004	Remmene skjutfält, V vägen (dike)	4	2	10,8	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	5	2	13,1	1	2	2	0	0	0	NA	1	190	0
1	Her004	Remmene skjutfält, V vägen (dike)	6	1	19,8	2	4	5	0	0	1	NA	1	0	0
1	Her004	Remmene skjutfält, V vägen (dike)	7	2	27,2	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	8	1	17,1	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	9	1	18,5	1	4	4	4	1	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	10	1	24,3	4	2,75	5	1	2	3	100	0	0	1
1	Her004	Remmene skjutfält, V vägen (dike)	11	2	19,5	3	2	2	3	0	2	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	12	1	16,2	1	1	1	1	1	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	13	1	26,1	2	1,5	2	6	0	1	NA	1	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	14	1	27,1	1	2	2	0	0	0	NA	1	450	0
1	Her004	Remmene skjutfält, V vägen (dike)	15	3	40,5	5	1,6	3	9	1	2	NA	2	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	16	2	33,1	7	2,714285714	5	23	5	1	0	1	0	1
1	Her004	Remmene skjutfält, V vägen (dike)	17	2	26,1	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	18	1	22,7	2	1,5	2	3	1	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	19	1	23,3	1	3	3	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	20	2	32	5	2,4	4	0	4	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	21	1	29,5	4	1,5	3	6	2	2	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	22	1	19,5	2	1,5	2	0	0	1	NA	1	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	23	1	19,2	2	1,5	2	3	1	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	24	4	25,5	2	2,5	4	6	1	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	25	1	27,7	3	2	3	9	2	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	26	1	24,4	3	1	1	0	0	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	27	2	29,1	3	1,333333333	2	1	0	3	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	28	1	18,1	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	29	1	13	1	1	1	0	0	0	NA	1	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	30	1	27,1	1	3	3	2	1	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	31	1	30,7	4	2,25	4	0	2	1	100	1	30	0
1	Her004	Remmene skjutfält, V vägen (dike)	32	1	27,6	4	2,75	4	9	3	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	33	1	19,1	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	34	2	14,5	1	3	3	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	35	1	13,6	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	36	2	19,7	1	1	1	4	0	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	37	1	19	2	1,5	2	8	1	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	38	1	18,8	1	2	2	5	0	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	39	4	25,8	4	2,75	4	27	3	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	40	1	16,5	1	1	1	0	0	0	NA	1	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	41	1	32,6	3	2	3	0	1	2	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	42	2	16,4	1	2	2	4	0	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	43	4	9,7	1	2	2	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	44	2	21,2	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	45	3	22,5	1	3	3	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	46	5	17,8	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	47	1	23,6	2	2	3	4	1	0	NA	1	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	48	1	19,7	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	49	1	29,9	2	2	3	2	1	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	50	3	9,7	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	51	3	25,5	3	1,666666667	3	1	3	0	0	0	0	1
1	Her004	Remmene skjutfält, V vägen (dike)	52	1	17,2	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	53	3	11	1	1	1	0	0	0	NA	1	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	54	1	9,8	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	55	2	17,6	1	2	2	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	56	2	22,2	2	2	3	12	1	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	57	2	11,6	1	1	1	0	0	0	NA	1	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	58	5	9,4	1	2	2	1	1	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	59	2	8	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	60	2	19	1	3	3	4	0	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	61	1	18,7	2	1	1	0	0	1	NA	1	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	62	1	28	5	2,8	5	31	4	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	63	1	25,3	1	4	4	0	0	1	100	1	0	0
1	Her004	Remmene skjutfält, V vägen (dike)	64	1	28,9	3	2,333333333	3	11	3	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	65	3	28	3	1,333333333	2	4	2	0	0	1	0	1
1	Her004	Remmene skjutfält, V vägen (dike)	66	3	26	5	1,8	5	13	1	4	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	67	4	22,1	2	1	1	4	0	2	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	68	3	31	4	3,5	5	29	3	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	69	5	27,3	3	2	4	3	1	2	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	70	1	29	5	2,4	5	6	3	2	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	71	1	26,2	2	2	3	0	0	2	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	72	4	24,6	1	1	1	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	73	3	23	2	2,5	4	0	1	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	74	8	22,2	1	4	4	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	75	2	23,6	3	2,333333333	4	6	2	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	76	3	33,2	3	3,333333333	5	6	3	0	0	0	0	1
1	Her004	Remmene skjutfält, V vägen (dike)	77	2	30,5	3	3,333333333	5	0	2	0	0	1	1270	0
1	Her004	Remmene skjutfält, V vägen (dike)	78	2	24	1	4	4	1	1	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	79	1	33	2	1,5	2	0	1	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	80	2	23,7	2	1	1	0	1	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	81	4	22,9	1	3	3	1	1	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	82	1	22	1	1	1	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	83	1	28,6	3	1,666666667	3	5	0	3	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	84	3	20	1	2	2	1	1	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	85	2	26,1	4	3,5	5	7	3	0	100	1	0	1
1	Her004	Remmene skjutfält, V vägen (dike)	86	4	22	2	3	4	0	1	0	NA	1	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	87	4	26,1	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	88	1	24,3	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	89	2	20,6	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	90	3	21,5	1	1	1	0	1	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	91	3	20,1	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	92	1	18,1	1	1	1	0	0	0	NA	1	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	93	1	17,5	1	2	2	4	1	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	94	4	21	1	2	2	0	1	0	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	95	8	19,5	2	3	5	8	2	0	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	96	4	16,2	1	2	2	3	0	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	97	3	18	1	1	1	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	98	1	22,5	1	3	3	0	0	1	NA	0	NA	0
1	Her004	Remmene skjutfält, V vägen (dike)	99	2	20,2	3	2,333333333	4	9	2	1	NA	0	NA	1
1	Her004	Remmene skjutfält, V vägen (dike)	100	1	12,2	1	4	4	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	1	2	13	1	2	2	1	1	0	NA	0	NA	1
1	Her005	Remmene, vid vallen	2	6	16,1	3	2,666666667	5	1	1	2	NA	0	NA	1
1	Her005	Remmene, vid vallen	3	1	15,2	1	1	1	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	4	2	18,7	2	3	4	7	1	1	NA	0	NA	1
1	Her005	Remmene, vid vallen	5	3	21,5	3	2,666666667	4	6	2	1	NA	0	NA	1
1	Her005	Remmene, vid vallen	6	2	26,5	2	3	4	5	2	0	NA	0	NA	1
